ts,id,value,label
1587647792999,pump-2,16.937701, 0
1587647794617,pump-1,13.484805, 0
1587647797999,pump-2,17.405989, 0
1587647799617,pump-1,15.301992, 0
1587647802999,pump-2,18.878314, 0
1587647804617,pump-1,17.224644, 0
1587647807999,pump-2,17.234888, 0
1587647809617,pump-1,15.366497, 0
1587647812999,pump-2,16.202543, 0
1587647814617,pump-1,14.475463, 0
1587647817999,pump-2,15.070931, 0
1587647819617,pump-1,14.303510, 0
1587647822999,pump-2,13.327860, 0
1587647824617,pump-1,13.885848, 0
1587647827999,pump-2,12.722426, 0
1587647829617,pump-1,13.006489, 0
1587647832999,pump-2,11.179050, 0
1587647834617,pump-1,11.836693, 0
1587647837999,pump-2,10.224913, 0
1587647839617,pump-1,10.316256, 0
1587647842999,pump-2,9.243129, 0
1587647844617,pump-1,9.501243, 0
1587647847999,pump-2,10.882023, 0
1587647849617,pump-1,9.617759, 0
1587647852999,pump-2,12.777556, 0
1587647854617,pump-1,10.744175, 0
1587647857999,pump-2,14.743381, 0
1587647859617,pump-1,12.326844, 0
1587647862999,pump-2,14.960815, 0
1587647864617,pump-1,13.309094, 0
1587647867999,pump-2,16.622963, 0
1587647869617,pump-1,15.164488, 0
1587647872999,pump-2,18.342238, 0
1587647874617,pump-1,17.011177, 0
1587647877999,pump-2,45.218748, 1
1587647879617,pump-1,15.995239, 0
1587647882999,pump-2,17.896159, 0
1587647884617,pump-1,14.688695, 0
1587647887999,pump-2,17.235187, 0
1587647889617,pump-1,13.998247, 0
1587647892999,pump-2,16.247630, 0
1587647894617,pump-1,13.995757, 0
1587647897999,pump-2,16.073641, 0
1587647899617,pump-1,13.751730, 0
1587647902999,pump-2,14.333627, 0
1587647904617,pump-1,12.549048, 0
1587647907999,pump-2,13.731626, 0
1587647909617,pump-1,11.825769, 0
1587647912999,pump-2,12.382687, 0
1587647914621,pump-1,11.281068, 0
1587647918002,pump-2,10.929380, 0
1587647919617,pump-1,9.414692, 0
1587647922999,pump-2,9.025419, 0
1587647924617,pump-1,10.018733, 0
1587647927999,pump-2,9.431438, 0
1587647929617,pump-1,10.766161, 0
1587647932999,pump-2,10.135468, 0
1587647934617,pump-1,12.103831, 0
1587647937999,pump-2,12.042551, 0
1587647939617,pump-1,12.465943, 0
1587647942999,pump-2,12.123937, 0
1587647944618,pump-1,14.207405, 0
1587647948005,pump-2,12.804910, 0
1587647949617,pump-1,14.857966, 0
1587647952999,pump-2,14.626118, 0
1587647954617,pump-1,15.642254, 0
1587647957999,pump-2,14.697982, 0
1587647959617,pump-1,16.961390, 0
1587647962999,pump-2,16.386558, 0
1587647964618,pump-1,17.661311, 0
1587647967999,pump-2,17.361092, 0
1587647969617,pump-1,16.693243, 0
1587647972999,pump-2,18.764962, 0
1587647974617,pump-1,16.053479, 0
1587647978000,pump-2,43.276667, 1
1587647979617,pump-1,15.709151, 0
1587647982999,pump-2,16.214949, 0
1587647984617,pump-1,15.393048, 0
1587647987999,pump-2,14.855999, 0
